spec	Fold_0
nist_3097835	train
nist_3097860	train
nist_3097877	train
nist_3097883	train
nist_3097895	train
nist_3097915	train
nist_3097937	train
nist_3097966	train
nist_3097970	train
nist_3097989	train
nist_3098026	train
nist_3098066	train
nist_3098085	train
nist_3098100	train
nist_3098122	train
nist_3098124	train
nist_3098161	train
nist_3098182	train
nist_3098220	train
nist_3098230	train
nist_3098262	train
nist_3098268	train
nist_3098288	train
nist_3098339	train
nist_3098344	train
nist_3098395	train
nist_3098417	train
nist_3098439	train
nist_3098456	train
nist_3098475	train
nist_3098497	train
nist_3098517	train
nist_3098535	train
nist_3098548	train
nist_3098562	train
nist_3098593	val
nist_3098609	val
nist_3098632	val
nist_3098656	train
nist_3098668	train
nist_3098685	train
nist_3098709	train
nist_3098721	train
nist_3098753	train
nist_3098771	train
nist_3098814	train
nist_3098831	train
nist_3098882	train
nist_3098900	train
nist_3098942	train
nist_3098962	val
nist_3099050	val
nist_3099090	train
nist_3099113	train
nist_3099135	train
nist_3099148	train
nist_3099167	train
nist_3099184	train
nist_3099197	val
nist_3099253	val
nist_3099281	train
nist_3099315	train
nist_3099333	train
nist_3099361	train
nist_3099386	val
nist_3099402	val
nist_3099422	train
nist_3099432	train
nist_3099456	train
nist_3099475	train
nist_3099482	train
nist_3099521	train
nist_3099552	train
nist_3099583	train
nist_3099603	train
nist_3099620	train
nist_3099653	train
nist_3099660	train
nist_3099679	val
nist_3099712	train
nist_3099783	train
nist_3099793	train
nist_3099838	train
nist_3099853	test
nist_3099897	test
nist_3099925	test
nist_3099931	train
nist_3099952	train
nist_3099989	train
nist_3099995	train
nist_3100004	train
nist_3100014	train
nist_3100022	train
nist_3100041	train
nist_3100055	train
nist_3100073	train
nist_3100097	train
nist_3100110	train
nist_3100125	train
nist_3100137	train
nist_3100175	train
nist_3100187	train
nist_3100198	train
nist_3100210	train
nist_3100217	train
nist_3100240	train
nist_3100263	train
nist_3100297	train
nist_3100304	train
nist_3100312	train
nist_3100328	train
nist_3100354	train
nist_3100370	train
nist_3100387	train
nist_3100401	train
nist_3100423	train
nist_3100447	train
nist_3100480	train
nist_3100533	train
nist_3100548	train
nist_3100599	train
nist_3100623	train
nist_3100662	val
nist_3100681	val
nist_3100711	train
nist_3100726	train
nist_3100775	train
nist_3100783	val
nist_3100802	train
nist_3100861	train
nist_3100879	train
nist_3100903	train
nist_3100919	train
nist_3100930	train
nist_3100974	train
nist_3101006	train
nist_3101043	train
nist_3101060	train
nist_3101076	train
nist_3101097	train
nist_3101120	train
nist_3101146	train
nist_3101172	train
nist_3101195	train
nist_3101223	train
nist_3101249	train
nist_3101275	train
nist_3101283	train
nist_3101308	train
nist_3101310	train
nist_3101325	train
nist_3101352	train
nist_3101361	train
nist_3101372	train
nist_3101400	train
nist_3101403	train
nist_3101436	train
nist_3101452	train
nist_3101484	train
nist_3101517	train
nist_3101537	train
nist_3101545	train
nist_3101592	train
nist_3101598	train
nist_3101608	train
nist_3101633	train
nist_3101664	train
nist_3101668	train
nist_3101678	train
nist_3101724	train
nist_3101789	train
nist_3101799	train
nist_3101838	val
nist_3101857	val
nist_3101908	train
nist_3101925	train
nist_3101940	train
nist_3101955	train
nist_3101989	train
nist_3102028	train
nist_3102048	train
nist_3102085	train
nist_3102092	train
nist_3102110	train
nist_3102125	train
nist_3102134	train
nist_3102139	train
nist_3102188	train
nist_3102196	train
nist_3102209	train
nist_3102229	train
nist_3102241	train
nist_3102286	train
nist_3102301	test
nist_3102308	train
nist_3102331	train
nist_3102353	train
nist_3102397	train
nist_3102410	train
nist_3102426	train
nist_3102461	train
nist_3102468	train
nist_3102484	train
nist_3102500	train
nist_3102517	train
nist_3102541	train
nist_3102579	train
nist_3102606	train
nist_3102614	train
nist_3102677	train
nist_3102691	train
nist_3102705	train
nist_3102725	train
nist_3102747	train
nist_3102781	train
nist_3102785	train
nist_3102804	train
nist_3102822	train
nist_3102898	val
nist_3102922	train
nist_3102928	train
nist_3102965	train
nist_3103002	train
nist_3103015	train
nist_3103033	train
nist_3103054	train
nist_3103061	train
nist_3103080	train
nist_3103098	train
nist_3103117	train
nist_3103137	train
nist_3103157	train
nist_3103184	train
nist_3103192	train
nist_3103213	train
nist_3103238	train
nist_3103254	train
nist_3103278	train
nist_3103298	train
nist_3103303	train
nist_3103331	train
nist_3103354	train
nist_3103379	train
nist_3103382	train
nist_3103398	train
nist_3103418	train
nist_3103425	train
nist_3103448	train
nist_3103452	train
nist_3103460	train
nist_3103504	train
nist_3103520	train
nist_3103535	train
nist_3103553	train
nist_3103574	train
nist_3103601	train
nist_3103619	train
nist_3103637	train
nist_3103654	test
nist_3103668	test
nist_3103699	val
nist_3103713	train
nist_3103742	train
nist_3103765	train
nist_3103781	train
nist_3103814	train
nist_3103832	train
nist_3103865	train
nist_3103899	train
nist_3103940	train
nist_3103961	train
nist_3104013	train
nist_3104020	train
nist_3104042	train
nist_3104077	test
nist_3104114	test
nist_3104122	val
nist_3104154	train
nist_3104209	train
nist_3104225	train
nist_3104233	train
nist_3104266	val
nist_3104300	train
nist_3104320	train
nist_3104348	train
nist_3104353	train
nist_3104376	train
nist_3104403	train
nist_3104440	train
nist_3104465	train
nist_3104481	train
nist_3104494	train
nist_3104517	train
nist_3104537	train
nist_3104557	test
nist_3104576	train
nist_3104599	train
nist_3104633	test
nist_3104655	test
nist_3104719	train
nist_3104742	train
nist_3104771	train
nist_3104792	train
nist_3104818	train
nist_3104874	train
nist_3104914	train
nist_3104951	train
nist_3104984	train
nist_3105049	train
nist_3105057	train
nist_3105084	train
nist_3105115	train
nist_3105118	train
nist_3105129	test
nist_3105159	test
nist_3105164	test
nist_3105183	train
nist_3105218	val
nist_3105254	val
nist_3105284	val
nist_3105300	train
nist_3105346	train
nist_3105361	train
nist_3105365	test
nist_3105397	train
nist_3105451	train
nist_3105504	train
nist_3105530	test
nist_3105562	train
nist_3105578	train
nist_3105599	train
nist_3105643	train
nist_3105664	train
nist_3105681	val
nist_3105717	train
nist_3105733	train
nist_3105759	train
nist_3105779	train
nist_3105832	test
nist_3105865	train
nist_3105892	train
nist_3105894	train
nist_3105929	test
nist_3105940	test
nist_3105964	test
nist_3105985	train
nist_3106014	train
nist_3106053	train
nist_3121231	train
nist_3121256	train
nist_3121269	train
nist_3121296	train
nist_3121337	train
nist_3121364	train
nist_3121374	train
nist_3121388	train
nist_3121402	train
nist_3121418	train
nist_3121426	train
nist_3121441	train
nist_3121471	train
nist_3121505	train
nist_3121519	train
nist_3121536	train
nist_3121601	train
nist_3121635	train
nist_3121663	test
nist_3121709	test
nist_3121744	test
nist_3121779	train
nist_3121793	train
nist_3121812	train
nist_3121874	train
nist_3121910	train
nist_3121918	train
nist_3121928	test
nist_3121948	test
nist_3121965	train
nist_3121984	train
nist_3122004	train
nist_3122034	train
nist_3122086	train
nist_3122127	train
nist_3122141	train
nist_3122164	train
nist_3122175	train
nist_3122208	train
nist_3122235	train
nist_3122274	val
nist_3122299	val
nist_3122326	val
nist_3122341	val
nist_3122361	train
nist_3122387	train
nist_3122398	train
nist_3122409	train
nist_3122422	train
nist_3122426	test
nist_3122435	test
nist_3122452	train
nist_3122462	train
nist_3122479	train
nist_3122501	train
nist_3122530	train
nist_3122545	train
nist_3122562	train
nist_3122588	train
nist_3122600	test
nist_3122618	test
nist_3122628	train
nist_3122655	train
nist_3122678	train
nist_3122699	train
nist_3122717	train
nist_3122749	train
nist_3122771	train
nist_3122833	train
nist_3122851	train
nist_3122868	train
nist_3122881	train
nist_3122898	val
nist_3122904	val
nist_3122916	val
nist_3122957	train
nist_3122968	train
nist_3123018	test
nist_3123042	val
nist_3123105	val
nist_3123127	val
nist_3123131	val
nist_3123141	val
nist_3123196	val
nist_3123200	test
nist_3123220	test
nist_3123223	train
nist_3123236	train
nist_3123263	train
nist_3123266	train
nist_3123273	train
nist_3123290	train
nist_3123311	train
nist_3123325	train
nist_3123339	train
nist_3123344	train
nist_3123385	train
nist_3123407	train
nist_3123465	train
nist_3123501	train
nist_3123549	train
nist_3123581	train
nist_3123617	train
nist_3123633	train
nist_3123677	train
nist_3123710	train
nist_3123730	train
nist_3123739	val
nist_3123781	train
nist_3123817	train
nist_3123840	test
nist_3123867	test
nist_3123899	test
nist_3123942	train
nist_3124000	val
nist_3124055	train
nist_3124113	train
nist_3124118	train
nist_3124155	train
nist_3124198	train
nist_3124210	train
nist_3124254	train
nist_3124272	train
nist_3124289	train
nist_3124296	train
nist_3124329	train
nist_3124350	train
nist_3124381	train
nist_3124447	train
nist_3124485	train
nist_3124497	train
nist_3124534	train
nist_3124538	train
nist_3124609	train
nist_3124631	train
nist_3124665	train
nist_3124684	train
nist_3124743	train
nist_3124762	train
nist_3124814	train
nist_3124818	train
nist_3124836	train
nist_3124840	train
nist_3124872	train
nist_3124919	test
nist_3124932	train
nist_3124962	train
nist_3125015	train
nist_3125082	train
nist_3125095	train
nist_3125107	train
nist_3125172	train
nist_3125212	train
nist_3125218	train
nist_3125253	train
nist_3125316	train
nist_3125366	train
nist_3125372	train
nist_3125392	train
nist_3125420	train
nist_3125486	train
nist_3125497	train
nist_3125532	train
nist_3125567	train
nist_3125608	train
nist_3125631	train
nist_3125706	train
nist_3125714	train
nist_3125735	train
nist_3125775	train
nist_3125816	train
nist_3125836	train
nist_3125873	train
nist_3125881	train
nist_3125898	train
nist_3125947	test
nist_3125976	train
nist_3126015	train
nist_3126024	train
nist_3126056	train
nist_3126064	train
nist_3126097	train
nist_3126128	test
nist_3126182	train
nist_3126212	train
nist_3126254	train
nist_3126270	train
nist_3126305	train
nist_3126321	val
nist_3126340	val
nist_3126358	val
nist_3126383	test
nist_3126418	train
nist_3126452	train
nist_3126477	train
nist_3126536	train
nist_3126551	train
nist_3126569	train
nist_3126592	val
nist_3126633	val
nist_3126646	train
nist_3126733	train
nist_3126749	train
nist_3126782	train
nist_3126796	train
nist_3126880	val
nist_3126920	train
nist_3126957	train
nist_3126967	train
nist_3126982	train
nist_3127036	train
nist_3127056	train
nist_3127082	train
nist_3127102	train
nist_3127118	train
nist_3127132	train
nist_3127152	train
nist_3127195	train
nist_3127236	test
nist_3127282	train
nist_3127317	train
nist_3127335	train
nist_3127355	train
nist_3127376	train
nist_3127394	train
nist_3127412	train
nist_3127426	train
nist_3127433	test
nist_3127459	test
nist_3127488	train
nist_3127510	train
nist_3127530	train
nist_3127552	train
nist_3127572	train
nist_3127584	train
nist_3127611	train
nist_3127618	train
nist_3127672	train
nist_3127714	train
nist_3127796	train
nist_3127816	train
nist_3127844	train
nist_3127852	train
nist_3127904	train
nist_3127943	train
nist_3127970	train
nist_3127989	train
nist_3128029	train
nist_3128073	train
nist_3128084	test
nist_3128108	train
nist_3128137	train
nist_3128197	train
nist_3128212	train
nist_3128225	val
nist_3128278	val
nist_3128305	val
nist_3128337	val
nist_3128342	val
nist_3128382	val
nist_3128394	train
nist_3128425	train
nist_3128455	train
nist_3128482	train
nist_3128511	train
nist_3128563	train
nist_3128582	train
nist_3128616	train
nist_3128635	train
nist_3128645	train
nist_3128674	train
nist_3128704	test
nist_3128715	train
nist_3128729	train
nist_3128750	train
nist_3128776	train
nist_3128827	train
nist_3128838	train
nist_3128843	train
nist_3128861	train
nist_3128891	train
nist_3128910	train
nist_3128919	val
nist_3128953	val
nist_3128969	val
nist_3128979	train
nist_3129020	train
nist_3129052	train
nist_3129087	train
nist_3129101	train
nist_3129111	train
nist_3129119	train
nist_3129159	train
nist_3129187	train
nist_3129208	test
nist_3129214	test
nist_3129223	test
nist_3129228	train
nist_3129261	train
nist_3129271	train
nist_3129284	val
nist_3129321	val
nist_3129330	train
nist_3129348	train
nist_3129357	train
nist_3129376	train
nist_3129408	train
nist_3129435	train
nist_3129455	train
nist_3129488	train
nist_3129510	train
nist_3129542	train
nist_3129570	train
nist_3129599	train
nist_3129645	val
nist_3129681	train
nist_3129721	train
nist_3129756	test
nist_3129772	train
nist_3129800	val
nist_3129835	train
nist_3129882	train
nist_3129900	train
nist_3129915	train
nist_3129956	train
nist_3130006	train
nist_3130053	train
nist_3130084	train
nist_3130094	train
nist_3130136	train
nist_3130149	train
nist_3130165	train
nist_3130175	train
nist_3130201	train
nist_3130224	train
nist_3130253	train
nist_3130268	train
nist_3130302	train
nist_3130326	val
nist_3130337	val
nist_3130353	train
nist_3130370	train
nist_3130373	train
nist_3130412	train
nist_3130423	train
nist_3130437	train
nist_3130459	train
nist_3130493	train
nist_3130541	train
nist_3130557	train
nist_3130589	train
nist_3130626	train
nist_3130639	train
nist_3130653	train
nist_3130674	train
nist_3130691	train
nist_3130703	train
nist_3130714	train
nist_3130724	train
nist_3130745	train
nist_3130760	train
nist_3130777	train
nist_3130786	train
nist_3130814	train
nist_3130846	train
nist_3130865	train
nist_3130876	train
nist_3130884	train
nist_3130893	train
nist_3130905	train
nist_3130922	train
nist_3130933	val
nist_3130974	train
nist_3130992	train
nist_3131013	train
nist_3131042	train
nist_3131072	train
nist_3131084	train
nist_3131103	train
nist_3131130	train
nist_3131139	train
nist_3131154	train
nist_3131162	val
nist_3131182	val
nist_3131201	train
nist_3131233	train
nist_3131251	train
nist_3131299	train
nist_3131314	train
nist_3131355	train
nist_3131368	train
nist_3131391	train
nist_3131440	train
nist_3131458	train
nist_3131475	test
nist_3131516	train
nist_3131524	train
nist_3131534	train
nist_3131557	train
nist_3131590	train
nist_3131604	train
nist_3131628	train
nist_3131662	train
nist_3131677	train
nist_3131699	train
nist_3131706	train
nist_3131729	train
nist_3131768	train
nist_3131806	train
nist_3131824	train
nist_3131849	train
nist_3131867	train
nist_3131922	val
nist_3131941	val
nist_3131959	train
nist_3131986	test
nist_3132003	test
nist_3132019	val
nist_3132037	val
nist_3132051	train
nist_3132073	train
nist_3132115	train
nist_3132135	train
nist_3132167	train
nist_3132179	test
nist_3132213	test
nist_3132225	test
nist_3132253	train
nist_3132276	train
nist_3132308	train
nist_3132324	val
nist_3132366	train
nist_3132382	train
nist_3132418	train
nist_3132446	train
nist_3132478	train
nist_3132516	train
nist_3132538	train
nist_3132560	train
nist_3132570	train
nist_3132597	train
nist_3132624	train
nist_3132680	train
nist_3132706	train
nist_3132761	train
nist_3132800	train
nist_3132829	train
nist_3132839	train
nist_3132854	train
nist_3132860	test
nist_3132894	test
nist_3132902	test
nist_3132920	train
nist_3132952	train
nist_3132958	train
nist_3132975	train
nist_3133006	test
nist_3133029	val
nist_3133042	val
nist_3133056	val
nist_3133071	train
nist_3133099	train
nist_3133120	train
nist_3133137	train
nist_3133142	train
nist_3133154	train
nist_3133191	val
nist_3133210	val
nist_3133239	val
nist_3133290	train
nist_3133321	train
nist_3133345	train
nist_3133376	train
nist_3133389	train
nist_3133401	train
nist_3133420	train
nist_3133433	train
nist_3133489	train
nist_3133507	train
nist_3133526	train
nist_3133570	test
nist_3133597	test
nist_3133662	train
nist_3133737	train
nist_3133786	val
nist_3133806	train
nist_3133833	train
nist_3133856	train
nist_3133889	train
nist_3133922	train
nist_3133931	train
nist_3133976	test
nist_3133993	train
nist_3134033	train
nist_3134062	train
nist_3134084	train
nist_3134092	val
nist_3134141	train
nist_3134176	train
