spec	Fold_0
nist_3186481	train
nist_3186494	test
nist_3186522	test
nist_3186551	train
nist_3186597	train
nist_3186626	val
nist_3186641	val
nist_3186687	val
nist_3186714	val
nist_3186723	train
nist_3186734	train
nist_3186748	train
nist_3186763	train
nist_3186778	train
nist_3186809	train
nist_3186821	train
nist_3186869	train
nist_3186881	train
nist_3186905	train
nist_3186935	train
nist_3186947	train
nist_3186968	train
nist_3187008	train
nist_3187020	train
nist_3187032	train
nist_3187076	train
nist_3187094	test
nist_3187110	test
nist_3187122	test
nist_3187129	test
nist_3187160	test
nist_3187168	train
nist_3187173	train
nist_3187203	train
nist_3187233	train
nist_3187264	test
nist_3187282	test
nist_3187302	val
nist_3187317	val
nist_3187340	train
nist_3187349	train
nist_3187374	train
nist_3187396	train
nist_3187413	train
nist_3187431	test
nist_3187462	train
nist_3187481	train
nist_3187505	train
nist_3187510	train
nist_3187534	train
nist_3187552	train
nist_3187565	train
nist_3187573	train
nist_3187591	train
nist_3187598	train
nist_3187619	train
nist_3187639	train
nist_3187660	train
nist_3187703	train
nist_3187725	train
nist_3187736	train
nist_3187742	train
nist_3187755	train
nist_3187806	train
nist_3187822	train
nist_3187833	train
nist_3187852	train
nist_3187865	train
nist_3187884	train
nist_3187894	train
nist_3187904	train
nist_3187928	train
nist_3187935	train
nist_3187974	test
nist_3187980	test
nist_3187995	test
nist_3188005	train
nist_3188017	train
nist_3188042	train
nist_3188055	train
nist_3188061	train
nist_3188084	train
nist_3188107	train
nist_3188116	train
nist_3188133	train
nist_3188142	train
nist_3188158	train
nist_3188165	train
nist_3188178	train
nist_3188190	train
nist_3188224	train
nist_3188251	train
nist_3188263	train
nist_3188273	train
nist_3188296	train
nist_3188310	train
nist_3188316	train
nist_3188324	train
nist_3188332	train
nist_3188351	train
nist_3188368	train
nist_3188395	train
nist_3188412	train
nist_3188426	train
nist_3188462	test
nist_3188475	train
nist_3188506	train
nist_3188512	train
nist_3188538	train
nist_3188560	train
nist_3188573	train
nist_3188583	test
nist_3188601	test
nist_3188612	train
nist_3188622	train
nist_3188638	train
nist_3188664	train
nist_3188694	train
nist_3188706	test
nist_3188743	train
nist_3188766	train
nist_3188772	train
nist_3188790	train
nist_3188796	train
nist_3188801	train
nist_3188823	train
nist_3188831	train
nist_3188847	train
nist_3188857	train
nist_3188866	train
nist_3188871	train
nist_3188896	train
nist_3188931	train
nist_3188946	train
nist_3188953	train
nist_3188963	train
nist_3188978	train
nist_3188994	train
nist_3189008	train
nist_3189026	train
nist_3189040	train
nist_3189052	train
nist_3189076	train
nist_3189097	train
nist_3189118	val
nist_3189137	train
nist_3189143	train
nist_3189153	train
nist_3189160	val
nist_3189233	val
nist_3189256	train
nist_3189271	train
nist_3189282	train
nist_3189328	train
nist_3189340	test
nist_3189350	test
nist_3189369	train
nist_3189381	train
nist_3189392	train
nist_3189404	train
nist_3189413	train
nist_3189419	train
nist_3189423	train
nist_3189430	train
nist_3189449	train
nist_3189457	train
nist_3189486	train
nist_3189494	train
nist_3189531	test
nist_3189542	test
nist_3189552	train
nist_3189560	train
nist_3189573	val
nist_3189587	test
nist_3189596	train
nist_3189612	train
nist_3189629	train
nist_3189643	train
nist_3189659	train
nist_3189668	train
nist_3189675	train
nist_3189685	train
nist_3189693	train
nist_3189694	train
nist_3189698	test
nist_3189713	test
nist_3189721	train
nist_3189738	train
nist_3189746	train
nist_3189756	train
nist_3189770	train
nist_3189779	train
nist_3189797	train
nist_3189809	train
nist_3189840	train
nist_3189849	train
nist_3189857	val
nist_3189878	val
nist_3189884	val
nist_3189894	val
nist_3189901	train
nist_3189909	train
nist_3189914	train
nist_3189930	train
nist_3189937	train
nist_3189952	train
nist_3189962	train
nist_3189983	train
nist_3189996	train
nist_3190015	val
nist_3190025	train
nist_3190051	train
nist_3190060	train
nist_3190081	train
nist_3190085	train
nist_3190121	train
nist_3190131	val
nist_3190160	val
nist_3190179	val
nist_3190194	train
nist_3190211	train
nist_3190238	train
nist_3190255	train
nist_3190274	train
nist_3190290	train
nist_3190319	train
nist_3190334	train
nist_3190346	train
nist_3190360	train
nist_3190379	train
nist_3190390	train
nist_3190410	train
nist_3190417	train
nist_3190434	train
nist_3190442	train
nist_3190467	train
nist_3190482	train
nist_3190485	train
nist_3190500	train
nist_3190514	train
nist_3190526	train
nist_3190535	train
nist_3190542	train
nist_3190558	train
nist_3190566	train
nist_3190580	train
nist_3190593	val
nist_3190606	val
nist_3190620	train
nist_3190641	train
nist_3190649	train
nist_3190658	train
nist_3190667	train
nist_3190686	train
nist_3190695	train
nist_3190720	train
nist_3190739	train
nist_3190745	train
nist_3190773	train
nist_3190787	train
nist_3190805	train
nist_3190814	train
nist_3190837	train
nist_3190855	train
nist_3190880	train
nist_3190901	train
nist_3190921	train
nist_3190929	test
nist_3190947	test
nist_3190955	train
nist_3190962	train
nist_3190973	train
nist_3190989	train
nist_3191001	train
nist_3191016	train
nist_3191022	train
nist_3191034	train
nist_3191045	train
nist_3191059	train
nist_3191099	train
nist_3191111	train
nist_3191135	test
nist_3191149	train
nist_3191174	train
nist_3191187	train
nist_3191211	train
nist_3191227	train
nist_3191244	train
nist_3191273	train
nist_3191277	train
nist_3191297	train
nist_3191313	train
nist_3191344	test
nist_3191368	test
nist_3191393	train
nist_3191404	train
nist_3191421	train
nist_3191435	train
nist_3191469	train
nist_3191480	val
nist_3191498	val
nist_3191512	val
nist_3191516	train
nist_3191522	train
nist_3191533	train
nist_3191541	train
nist_3191573	train
nist_3191587	train
nist_3191607	train
nist_3191628	train
nist_3191643	train
nist_3191670	train
nist_3191715	train
nist_3191733	train
nist_3191739	train
nist_3191765	train
nist_3191802	train
nist_3191816	train
nist_3191830	train
nist_3191834	train
nist_3191847	train
nist_3191859	test
nist_3191875	test
nist_3191914	val
nist_3191930	val
nist_3191940	val
nist_3191954	val
nist_3191963	train
nist_3191977	train
nist_3192005	train
nist_3192018	train
nist_3192038	train
nist_3192049	train
nist_3192076	train
nist_3192104	train
nist_3192114	train
nist_3192149	train
nist_3192179	train
nist_3192194	train
nist_3192220	train
nist_3192233	train
nist_3192256	train
nist_3192267	train
nist_3192273	train
nist_3192310	train
nist_3192326	train
nist_3192341	train
nist_3192358	train
nist_3192372	train
nist_3192381	train
nist_3192391	train
nist_3192411	train
nist_3192426	val
nist_3192432	val
nist_3192470	val
nist_3192492	train
nist_3192509	train
nist_3192526	train
nist_3192542	val
nist_3192572	val
nist_3192578	train
nist_3192592	train
nist_3192619	train
nist_3192635	train
nist_3192680	train
nist_3192695	train
nist_3192718	val
nist_3192738	val
nist_3192751	val
nist_3192755	test
nist_3192766	test
nist_3192775	test
nist_3192796	train
nist_3192814	train
nist_3192826	train
nist_3192844	train
nist_3192862	val
nist_3192876	val
nist_3192900	train
nist_3192914	train
nist_3192950	train
nist_3192964	train
nist_3192974	train
nist_3193006	train
nist_3193024	train
nist_3193033	train
nist_3193043	train
nist_3193049	test
nist_3193083	test
nist_3193114	val
nist_3193146	val
nist_3193162	val
nist_3193192	test
nist_3193206	test
nist_3193212	train
nist_3193228	train
nist_3193242	train
nist_3193263	train
nist_3193277	train
nist_3193289	train
nist_3193299	train
nist_3193318	train
nist_3193325	train
nist_3193346	train
nist_3193358	train
nist_3193378	train
nist_3193390	train
nist_3193397	test
nist_3193417	train
nist_3193434	train
nist_3193473	train
nist_3193493	test
nist_3193521	test
nist_3193530	train
nist_3193562	train
nist_3193575	train
nist_3193608	train
nist_3193637	train
nist_3193654	train
nist_3193665	train
nist_3193679	train
nist_3193683	train
nist_3193699	train
nist_3193712	train
nist_3193720	train
nist_3193735	test
nist_3193767	test
nist_3193790	test
nist_3193799	train
nist_3193826	train
nist_3193849	val
nist_3193882	val
nist_3193906	val
nist_3193932	val
nist_3193936	val
nist_3193948	train
nist_3193964	train
nist_3193980	train
nist_3193991	train
nist_3194000	train
nist_3194023	train
nist_3194036	train
nist_3194044	train
nist_3194048	train
nist_3194053	train
nist_3194066	train
nist_3194088	train
nist_3194104	train
nist_3194114	train
nist_3194122	train
nist_3194152	train
nist_3194165	train
nist_3194175	train
nist_3194188	val
nist_3194194	val
nist_3194199	train
nist_3194222	train
nist_3194237	train
nist_3194251	train
nist_3194272	train
nist_3194311	train
nist_3194341	train
nist_3194379	train
nist_3194394	train
nist_3194417	train
nist_3194447	train
nist_3194468	train
nist_3194494	train
nist_3194522	train
nist_3194547	train
nist_3194583	test
nist_3194589	test
nist_3194597	test
nist_3194604	test
nist_3194617	train
nist_3194635	train
nist_3194648	train
nist_3194666	train
nist_3194684	train
nist_3194695	train
nist_3194704	train
nist_3194713	train
nist_3194725	train
nist_3194754	train
nist_3194762	train
nist_3194775	train
nist_3194788	val
nist_3194805	val
nist_3194833	val
nist_3194849	val
nist_3194859	val
nist_3194868	train
nist_3194875	train
nist_3194885	train
nist_3194915	train
nist_3194929	train
nist_3194939	train
nist_3194947	train
nist_3194953	train
nist_3194961	train
nist_3194976	train
nist_3194981	train
nist_3194993	train
nist_3195005	train
nist_3195017	val
nist_3195026	val
nist_3195036	val
nist_3195050	val
nist_3195063	val
nist_3195077	train
nist_3195095	train
nist_3195125	train
nist_3195129	train
nist_3195142	train
nist_3195153	train
nist_3195201	train
nist_3195244	train
nist_3195283	train
nist_3195304	train
nist_3195314	train
nist_3195368	train
nist_3195379	train
nist_3195405	train
nist_3195417	train
nist_3195421	train
nist_3195455	val
nist_3195476	val
nist_3195483	val
nist_3195497	val
nist_3195528	val
nist_3195571	val
nist_3195596	train
nist_3195610	train
nist_3195625	train
nist_3195671	train
nist_3195684	train
nist_3195694	train
nist_3195700	train
nist_3195707	train
nist_3195744	train
nist_3195758	train
nist_3195772	train
nist_3195780	test
nist_3195801	test
nist_3195817	train
nist_3195868	train
nist_3195891	train
nist_3195897	val
nist_3195918	val
nist_3195926	train
nist_3195945	train
nist_3195957	train
nist_3195984	train
nist_3195997	train
nist_3196024	train
nist_3196031	train
nist_3196039	train
nist_3196054	train
nist_3196070	train
nist_3196097	train
nist_3196110	train
nist_3196121	train
nist_3196135	train
nist_3196152	train
nist_3196178	train
nist_3196183	train
nist_3196215	train
nist_3196255	train
nist_3196289	train
nist_3196307	train
nist_3196335	train
nist_3196339	train
nist_3196365	val
nist_3196376	val
nist_3196397	val
nist_3196407	val
nist_3196424	val
nist_3196436	train
nist_3196469	train
nist_3196504	train
nist_3196515	train
nist_3196532	train
nist_3196548	train
nist_3196557	train
nist_3196733	train
nist_3196742	train
nist_3196783	train
nist_3196793	train
nist_3196808	train
nist_3196823	train
nist_3196840	train
nist_3196849	train
nist_3196867	train
nist_3196888	train
nist_3196903	train
nist_3196912	train
nist_3196924	train
nist_3196941	train
nist_3196960	train
nist_3196974	train
nist_3196986	train
nist_3197002	train
nist_3197043	train
nist_3197046	train
nist_3197074	train
nist_3197097	train
nist_3197114	train
nist_3197125	train
nist_3197129	train
nist_3197144	train
nist_3197161	train
nist_3197179	train
nist_3197194	train
nist_3197200	train
nist_3197207	train
nist_3197218	train
nist_3197231	train
nist_3197264	train
nist_3197292	train
nist_3197339	train
nist_3197351	train
nist_3197358	train
nist_3197404	train
nist_3197442	val
nist_3197458	val
nist_3197466	val
nist_3197484	val
nist_3197527	train
nist_3197547	train
nist_3197563	train
nist_3197569	train
nist_3197581	train
nist_3197600	train
nist_3197618	train
nist_3197648	train
nist_3197679	train
nist_3197702	train
nist_3197710	val
nist_3197755	train
nist_3197785	train
nist_3197847	train
nist_3197853	train
nist_3197860	val
nist_3197881	train
nist_3197911	train
nist_3197955	train
nist_3197962	train
nist_3197966	train
nist_3197983	train
nist_3197992	train
nist_3198004	train
nist_3198021	val
nist_3198053	val
nist_3198067	train
nist_3198072	train
nist_3198078	train
nist_3198104	train
nist_3198122	train
nist_3198134	train
nist_3198139	train
nist_3198167	train
nist_3198188	train
nist_3198201	train
nist_3198218	train
nist_3198228	train
nist_3198255	train
nist_3198284	train
nist_3198331	train
nist_3198346	train
nist_3198364	train
nist_3198380	train
nist_3198423	train
nist_3198439	train
nist_3198472	train
nist_3198477	train
nist_3198484	train
nist_3198489	val
nist_3198511	val
nist_3198520	train
nist_3198572	train
nist_3198586	train
nist_3198611	train
nist_3198658	train
nist_3198697	train
nist_3198712	train
nist_3198721	train
nist_3198739	train
nist_3198763	train
nist_3198775	train
nist_3198777	train
nist_3198820	train
nist_3198842	train
nist_3198866	train
nist_3198884	train
nist_3198896	train
nist_3198904	train
nist_3198917	train
nist_3198934	train
nist_3198958	train
nist_3198968	train
nist_3198986	train
nist_3199017	train
nist_3199049	train
nist_3199067	train
nist_3199077	train
nist_3199115	train
nist_3199136	train
nist_3199155	test
nist_3199168	test
nist_3199182	test
nist_3199198	test
nist_3199227	train
nist_3199240	train
nist_3199268	train
nist_3199272	train
nist_3199287	train
nist_3199292	train
nist_3199300	val
nist_3199318	val
nist_3199331	val
nist_3199341	val
nist_3199350	train
nist_3199366	train
nist_3199374	train
nist_3199398	train
nist_3199413	test
nist_3199421	test
nist_3199430	train
nist_3199459	val
nist_3199484	val
nist_3199492	train
nist_3199504	train
nist_3199510	train
nist_3199518	train
nist_3199522	train
nist_3199539	train
nist_3199545	train
nist_3199573	val
nist_3199578	val
nist_3199586	val
nist_3199591	val
nist_3199639	val
nist_3199656	train
nist_3199681	train
nist_3199694	val
nist_3199724	val
nist_3199746	val
nist_3199755	val
nist_3199763	train
nist_3199773	train
nist_3199797	train
nist_3199811	train
nist_3199836	train
nist_3199868	train
nist_3199936	train
nist_3199953	test
nist_3199982	test
nist_3200006	train
nist_3200012	train
nist_3200023	train
nist_3200045	train
nist_3200052	test
nist_3200076	train
nist_3200093	train
nist_3200102	train
nist_3200127	train
nist_3200166	train
nist_3200195	train
nist_3200212	train
nist_3200242	train
nist_3200268	train
nist_3200287	train
nist_3200295	train
nist_3200329	train
nist_3200335	train
nist_3200361	train
nist_3200371	train
nist_3200389	train
nist_3200406	train
nist_3200431	train
nist_3200455	train
nist_3200467	train
nist_3200483	train
nist_3200493	train
nist_3200496	train
nist_3200510	train
nist_3200519	train
nist_3200530	val
nist_3200558	val
nist_3200573	train
nist_3200598	train
nist_3200605	train
nist_3200620	train
nist_3200640	train
nist_3200664	train
nist_3200694	train
nist_3200710	train
nist_3200716	train
nist_3200730	train
nist_3200741	train
nist_3200748	train
nist_3200765	train
nist_3200795	train
nist_3200811	train
nist_3200820	train
nist_3200838	train
nist_3200850	train
nist_3200853	train
nist_3200865	train
nist_3200896	train
nist_3200922	train
nist_3200935	train
nist_3200967	train
nist_3200979	train
nist_3200991	train
nist_3201022	train
nist_3201033	train
nist_3201053	train
nist_3201059	train
nist_3201070	train
nist_3201103	train
nist_3201140	test
nist_3201158	train
nist_3201169	test
nist_3201190	train
nist_3201206	train
nist_3201225	train
nist_3201235	train
nist_3201246	train
nist_3201258	val
nist_3201276	val
nist_3201293	val
nist_3201310	val
nist_3201322	val
nist_3201338	val
nist_3201351	val
nist_3201360	train
nist_3201378	train
nist_3201391	train
nist_3201434	train
nist_3201441	train
nist_3201469	train
nist_3201516	train
nist_3201521	val
nist_3201544	val
nist_3201575	val
nist_3201590	val
nist_3201601	val
nist_3201607	train
nist_3201642	train
nist_3201659	train
